Group,Item,Value,Resource_1,Resource_2,Resource_3,Resource_4,Resource_5,Resource_6,Resource_7,Resource_8,Resource_9,Resource_10
Group_87,Item_29,111,5,39,49,21,46,33,9,41,18,43
Group_87,Item_30,44,9,12,41,29,40,21,42,28,9,42
Group_88,Item_1,121,12,14,25,13,9,38,26,17,28,34
Group_88,Item_2,52,31,35,10,31,15,43,9,10,25,7
Group_88,Item_3,181,24,32,31,21,33,16,16,20,40,5
Group_88,Item_4,132,40,38,28,15,33,15,7,35,40,21
Group_88,Item_5,160,22,26,46,21,21,11,33,22,12,7
Group_88,Item_6,108,26,19,42,38,16,37,40,27,45,35
Group_88,Item_7,198,42,33,22,38,34,6,27,23,28,12
Group_88,Item_8,58,46,44,27,27,19,18,13,40,39,7
Group_88,Item_9,139,48,25,47,31,44,19,17,8,42,5
Group_88,Item_10,26,7,43,35,5,21,36,36,13,44,42
Group_88,Item_11,132,29,34,16,47,13,38,25,31,13,24
Group_88,Item_12,159,39,7,15,12,26,31,35,6,43,49
Group_88,Item_13,164,31,14,20,43,6,12,6,48,17,33
Group_88,Item_14,43,30,45,18,37,48,7,30,47,48,32
Group_88,Item_15,184,29,6,31,22,18,17,38,30,20,42
Group_88,Item_16,189,35,46,26,14,14,42,13,43,11,43
Group_88,Item_17,163,23,9,44,48,16,16,22,35,37,21
Group_88,Item_18,142,9,38,11,41,13,32,11,10,27,21
Group_88,Item_19,67,30,16,39,12,38,30,33,9,13,5
Group_88,Item_20,188,48,45,30,47,37,34,38,10,48,49
Group_88,Item_21,110,35,28,45,16,42,5,45,21,5,17
Group_88,Item_22,190,22,40,8,16,49,40,43,31,49,35
Group_88,Item_23,33,11,7,49,22,38,49,5,47,19,32
Group_88,Item_24,111,19,39,6,10,45,32,47,5,28,48
Group_88,Item_25,198,27,16,49,9,37,45,33,29,30,45
Group_88,Item_26,18,12,7,28,29,12,48,37,38,30,5
Group_88,Item_27,173,29,12,23,27,15,44,17,8,41,46
Group_88,Item_28,135,5,16,36,25,32,38,32,48,25,14
Group_88,Item_29,143,43,14,8,43,28,33,17,20,19,8
Group_88,Item_30,34,48,28,14,6,16,8,33,24,27,10
Group_89,Item_1,156,13,26,45,26,26,36,23,39,31,17
Group_89,Item_2,91,41,26,5,26,48,14,23,41,33,28
Group_89,Item_3,86,24,19,18,47,35,16,29,18,22,29
Group_89,Item_4,171,23,36,32,9,22,48,23,11,34,43
Group_89,Item_5,15,6,33,32,47,42,8,40,9,25,18
Group_89,Item_6,24,31,20,27,9,21,24,19,18,40,18
Group_89,Item_7,32,14,35,39,35,9,19,30,18,38,45
Group_89,Item_8,147,40,42,39,28,7,14,31,23,26,21
Group_89,Item_9,123,17,34,12,28,48,29,40,22,18,23
Group_89,Item_10,40,18,39,23,37,5,17,17,10,9,44
Group_89,Item_11,16,40,18,26,49,8,8,14,15,5,18
Group_89,Item_12,34,47,43,36,42,9,12,48,43,18,20
Group_89,Item_13,120,10,19,23,15,35,6,41,44,26,5
Group_89,Item_14,102,10,34,32,37,23,7,48,32,33,31
Group_89,Item_15,193,30,48,41,23,34,16,27,5,41,36
Group_89,Item_16,140,12,21,46,41,8,49,10,23,10,43
Group_89,Item_17,198,8,5,49,17,11,48,45,28,25,12
Group_89,Item_18,181,33,49,18,5,33,21,33,25,44,25
Group_89,Item_19,142,44,9,40,41,19,13,21,27,24,20
Group_89,Item_20,174,31,42,49,48,35,40,18,31,31,46
Group_89,Item_21,196,17,39,49,27,13,18,38,41,22,19
Group_89,Item_22,190,13,37,30,40,20,48,29,35,9,35
Group_89,Item_23,154,41,46,8,42,12,23,45,47,14,26
Group_89,Item_24,82,13,13,47,46,26,29,33,16,42,19
Group_89,Item_25,89,34,18,25,25,47,41,6,7,29,13
Group_89,Item_26,155,31,46,44,29,44,10,25,24,32,34
Group_89,Item_27,127,20,21,31,28,44,19,33,27,35,33
Group_89,Item_28,23,28,33,20,17,41,11,10,9,34,12
Group_89,Item_29,183,7,28,24,20,46,44,45,26,31,46
Group_89,Item_30,183,20,10,45,18,21,47,49,35,10,33
Group_90,Item_1,151,27,44,30,20,22,7,44,20,40,15
Group_90,Item_2,27,33,49,38,16,46,27,34,46,10,41
Group_90,Item_3,156,9,5,38,29,32,24,30,35,21,9
Group_90,Item_4,188,15,8,17,6,44,49,6,32,35,37
Group_90,Item_5,115,36,25,45,37,46,5,33,6,39,21
Group_90,Item_6,192,18,26,27,26,21,26,37,34,28,22
Group_90,Item_7,39,44,33,13,21,47,45,14,33,36,46
Group_90,Item_8,14,33,35,49,38,14,9,39,22,15,22
Group_90,Item_9,199,8,27,33,49,41,6,8,33,39,40
Group_90,Item_10,62,43,13,41,29,37,34,41,42,39,38
Group_90,Item_11,73,14,19,5,13,18,42,42,6,36,12
Group_90,Item_12,46,12,17,23,42,22,19,47,38,34,49
Group_90,Item_13,167,24,30,18,17,23,36,19,10,16,35
Group_90,Item_14,77,37,35,42,46,9,26,34,48,33,25
Group_90,Item_15,37,24,45,48,49,45,26,23,43,13,47
Group_90,Item_16,26,40,36,47,43,31,8,18,7,28,24
Group_90,Item_17,36,31,27,14,39,25,31,48,21,30,43
Group_90,Item_18,60,45,44,21,5,13,49,14,6,30,20
Group_90,Item_19,13,36,13,10,11,20,10,10,17,14,28
Group_90,Item_20,110,41,18,20,28,11,28,41,30,44,36
Group_90,Item_21,34,22,21,29,27,31,36,48,16,14,30
Group_90,Item_22,41,44,14,13,35,19,10,34,6,17,21
Group_90,Item_23,125,38,41,34,34,42,31,24,24,27,28
Group_90,Item_24,95,30,37,20,13,26,45,44,32,23,18
Group_90,Item_25,104,20,21,16,47,38,21,22,13,26,24
Group_90,Item_26,107,48,17,41,6,40,26,16,22,42,46
Group_90,Item_27,169,26,22,22,5,49,9,45,25,39,46
Group_90,Item_28,85,17,22,17,43,39,42,39,30,25,6
Group_90,Item_29,44,35,15,36,34,37,24,46,38,10,5
Group_90,Item_30,46,45,14,26,10,13,9,42,45,44,12
Group_91,Item_1,146,48,28,35,37,19,45,10,15,19,14
Group_91,Item_2,101,12,6,24,15,14,40,33,27,19,9
Group_91,Item_3,156,22,27,5,40,21,18,36,10,6,7
Group_91,Item_4,51,32,29,17,46,36,45,39,12,20,34
Group_91,Item_5,163,16,32,35,28,42,21,21,16,34,32
Group_91,Item_6,67,24,13,24,17,11,13,46,10,34,41
Group_91,Item_7,62,44,7,26,25,46,19,17,30,47,38
Group_91,Item_8,67,21,27,41,34,34,8,24,30,18,25
Group_91,Item_9,111,21,28,10,15,19,44,7,5,11,11
Group_91,Item_10,111,10,13,49,48,43,34,33,6,33,28
Group_91,Item_11,101,14,43,31,31,44,40,37,32,40,43
Group_91,Item_12,104,13,30,7,7,5,16,49,43,49,37
Group_91,Item_13,179,7,15,45,11,45,22,11,5,18,35
Group_91,Item_14,43,32,47,31,5,26,33,24,32,40,16
Group_91,Item_15,28,12,12,24,29,44,22,21,41,48,15
Group_91,Item_16,15,24,45,25,30,22,48,11,43,16,34
Group_91,Item_17,46,22,20,5,47,31,26,46,39,31,43
Group_91,Item_18,189,23,19,34,42,44,25,35,36,13,39
Group_91,Item_19,12,8,46,24,11,35,33,45,20,41,34
Group_91,Item_20,37,12,37,31,47,13,26,33,9,8,23
Group_91,Item_21,45,13,9,8,28,11,12,45,37,46,30
Group_91,Item_22,41,21,10,10,21,43,40,44,27,17,35
Group_91,Item_23,16,31,49,23,19,14,15,7,43,9,18
Group_91,Item_24,65,9,23,29,47,26,14,13,5,44,16
Group_91,Item_25,192,30,29,38,36,24,35,30,44,38,6
Group_91,Item_26,184,49,5,37,11,46,20,25,39,34,37
Group_91,Item_27,196,47,7,33,12,42,35,34,15,44,44
Group_91,Item_28,31,24,22,17,49,23,37,24,20,48,47
Group_91,Item_29,13,18,43,7,47,32,27,23,6,33,31
Group_91,Item_30,125,12,28,11,36,34,6,45,14,14,16
Group_92,Item_1,78,45,17,31,47,44,42,7,19,43,23
Group_92,Item_2,188,38,11,6,30,36,19,42,43,22,36
Group_92,Item_3,105,7,21,36,44,44,16,10,30,37,13
Group_92,Item_4,96,29,39,45,35,29,6,11,49,36,13
Group_92,Item_5,81,14,15,38,44,8,41,22,42,17,46
Group_92,Item_6,140,23,5,22,13,21,25,13,42,40,22
Group_92,Item_7,97,43,22,17,43,7,15,33,17,32,20
Group_92,Item_8,161,5,24,39,14,41,48,9,33,44,11
Group_92,Item_9,54,26,23,13,42,46,42,47,33,9,42
Group_92,Item_10,55,5,21,8,28,38,16,33,24,47,49
Group_92,Item_11,33,42,27,34,41,20,44,46,28,37,47
Group_92,Item_12,120,30,41,20,41,20,12,12,33,20,47
Group_92,Item_13,46,40,21,30,33,17,48,38,30,21,15
Group_92,Item_14,74,28,14,26,15,36,29,22,33,34,25
Group_92,Item_15,52,21,10,12,6,11,13,25,45,43,40
Group_92,Item_16,146,34,41,9,41,33,36,7,10,37,32
Group_92,Item_17,140,37,39,35,23,19,37,7,45,33,35
Group_92,Item_18,158,7,22,23,48,6,12,35,21,22,28
Group_92,Item_19,23,33,21,42,34,23,20,35,27,7,40
Group_92,Item_20,158,38,28,36,36,49,7,37,45,48,34
Group_92,Item_21,148,19,8,7,33,22,23,21,11,44,14
Group_92,Item_22,105,47,5,47,21,14,27,9,34,40,23
Group_92,Item_23,65,5,27,5,41,21,13,34,15,38,47
Group_92,Item_24,76,43,45,33,20,44,20,5,8,21,9
Group_92,Item_25,146,17,40,17,16,9,40,41,43,49,32
Group_92,Item_26,13,20,47,8,40,28,44,41,23,39,8
Group_92,Item_27,117,33,7,27,23,18,43,43,31,25,16
Group_92,Item_28,89,35,34,23,10,12,38,48,13,14,13
Group_92,Item_29,181,14,47,14,49,48,28,37,48,45,20
Group_92,Item_30,73,12,22,44,24,25,28,29,14,37,44
Group_93,Item_1,36,9,34,45,40,48,38,22,22,47,37
Group_93,Item_2,43,38,16,33,35,28,48,44,25,6,21
Group_93,Item_3,155,44,36,18,5,15,29,7,32,34,5
Group_93,Item_4,92,41,6,19,5,36,19,44,14,16,37
Group_93,Item_5,70,7,12,7,9,23,15,41,42,7,13
Group_93,Item_6,125,29,6,35,34,39,15,10,28,27,32
Group_93,Item_7,160,46,22,21,19,11,13,8,11,34,25
Group_93,Item_8,168,23,32,49,38,41,18,27,13,25,8
Group_93,Item_9,188,36,42,27,34,23,9,23,5,15,7
Group_93,Item_10,156,25,16,7,8,5,13,27,17,41,22
Group_93,Item_11,26,10,40,32,32,9,24,16,41,12,39
Group_93,Item_12,179,26,36,49,16,28,26,22,40,44,40
Group_93,Item_13,119,46,39,18,32,34,44,12,23,15,14
Group_93,Item_14,60,29,40,29,37,33,45,26,42,29,49
Group_93,Item_15,85,13,17,25,40,28,17,29,39,15,25
Group_93,Item_16,192,31,43,21,11,41,35,40,11,11,37
Group_93,Item_17,55,23,42,45,45,8,25,47,31,17,34
Group_93,Item_18,52,15,27,24,39,37,46,10,35,39,49
Group_93,Item_19,80,18,7,24,21,34,8,16,20,13,43
Group_93,Item_20,139,36,43,34,6,26,10,23,28,15,35
Group_93,Item_21,121,18,36,38,16,35,42,15,44,20,46
Group_93,Item_22,181,31,37,41,18,5,28,47,45,15,28
Group_93,Item_23,140,10,33,37,7,35,5,36,28,48,49
Group_93,Item_24,130,15,44,6,28,27,32,37,49,31,14
Group_93,Item_25,14,13,32,17,46,19,18,22,17,28,17
Group_93,Item_26,167,7,27,47,37,6,41,14,31,33,8
Group_93,Item_27,92,17,25,18,23,40,32,41,16,31,46
Group_93,Item_28,14,48,30,10,45,22,38,40,15,12,39
Group_93,Item_29,140,14,6,9,32,47,10,22,47,14,32
Group_93,Item_30,41,45,47,8,30,13,41,32,22,45,27
Group_94,Item_1,103,18,7,9,22,19,49,28,36,6,47
Group_94,Item_2,76,48,45,14,44,26,34,15,22,22,33
Group_94,Item_3,175,29,17,14,31,46,32,32,41,17,18
Group_94,Item_4,197,8,39,37,49,12,19,48,11,39,14
Group_94,Item_5,85,29,45,21,16,36,17,46,37,32,37
Group_94,Item_6,157,32,45,23,16,37,5,15,14,41,24
Group_94,Item_7,187,47,38,29,27,5,21,25,22,43,19
Group_94,Item_8,70,43,41,38,14,44,24,21,26,28,8
Group_94,Item_9,147,7,11,39,28,35,11,25,41,33,40
Group_94,Item_10,178,42,7,26,24,44,7,28,31,8,36
Group_94,Item_11,190,44,42,22,43,22,17,17,47,37,15
Group_94,Item_12,168,26,38,45,31,42,12,47,18,18,36
Group_94,Item_13,117,6,19,15,44,42,28,40,11,27,31
Group_94,Item_14,90,5,26,12,24,12,6,32,34,22,41
Group_94,Item_15,166,13,27,46,20,33,7,32,46,23,19
Group_94,Item_16,30,24,16,11,46,28,29,41,40,25,11
Group_94,Item_17,39,6,30,36,9,15,49,25,18,39,5
Group_94,Item_18,75,34,13,35,27,13,38,11,25,23,38
Group_94,Item_19,120,32,34,11,16,29,17,26,38,6,48
Group_94,Item_20,176,45,28,29,48,34,49,33,19,11,7
Group_94,Item_21,90,36,12,18,42,10,33,40,43,29,42
Group_94,Item_22,192,17,9,40,10,24,21,34,39,22,42
Group_94,Item_23,63,47,46,35,24,32,31,26,18,14,44
Group_94,Item_24,56,15,14,35,47,39,18,17,21,30,44
Group_94,Item_25,124,15,8,49,23,44,25,11,10,16,44
Group_94,Item_26,86,45,5,27,39,36,38,42,30,27,43
Group_94,Item_27,185,44,14,36,23,26,45,34,35,12,27
Group_94,Item_28,190,23,26,41,19,37,9,40,24,29,47
Group_94,Item_29,81,10,15,24,46,20,45,39,42,33,36
Group_94,Item_30,12,36,39,35,31,26,28,30,41,22,37
Group_95,Item_1,49,40,22,42,36,15,18,29,49,25,22
Group_95,Item_2,80,18,38,34,44,6,24,18,21,46,20
Group_95,Item_3,146,8,6,26,36,40,31,11,47,12,13
Group_95,Item_4,51,23,21,12,31,38,41,43,44,47,49
Group_95,Item_5,100,47,19,6,45,14,10,9,31,36,36
Group_95,Item_6,169,45,5,20,44,24,24,34,45,6,33
Group_95,Item_7,178,13,37,5,18,6,37,13,20,29,35
Group_95,Item_8,76,43,27,47,37,18,13,17,23,23,25
Group_95,Item_9,103,44,8,21,36,33,36,8,43,41,15
Group_95,Item_10,32,48,47,32,26,18,24,11,15,18,28
Group_95,Item_11,185,28,28,49,12,28,6,25,29,41,14
Group_95,Item_12,199,34,14,47,27,20,10,16,20,11,10
Group_95,Item_13,20,28,18,42,40,20,7,23,13,10,12
Group_95,Item_14,161,39,49,17,37,30,37,39,36,31,5
Group_95,Item_15,142,5,14,45,7,36,27,19,37,29,23
Group_95,Item_16,80,8,33,32,36,47,43,22,42,13,12
Group_95,Item_17,101,11,31,16,13,33,33,6,11,40,27
Group_95,Item_18,49,26,40,16,39,46,43,37,23,32,44
Group_95,Item_19,147,37,40,27,25,44,21,22,35,34,8
Group_95,Item_20,107,22,11,43,19,38,11,14,47,29,27
Group_95,Item_21,123,7,44,12,26,49,46,29,41,6,28
Group_95,Item_22,117,16,14,27,8,18,29,48,5,18,14
Group_95,Item_23,130,31,9,24,42,16,46,23,39,16,41
Group_95,Item_24,112,12,26,41,14,32,42,35,40,44,24
Group_95,Item_25,62,15,32,13,19,46,26,49,40,32,28
Group_95,Item_26,77,17,34,36,31,9,22,12,26,16,29
Group_95,Item_27,82,28,38,47,19,42,12,17,27,26,5
Group_95,Item_28,14,43,42,40,24,44,27,30,34,29,24
Group_95,Item_29,58,37,45,39,33,33,7,11,44,16,28
Group_95,Item_30,199,28,25,30,10,47,47,35,32,46,35
Group_96,Item_1,181,28,10,48,39,44,25,21,30,23,38
Group_96,Item_2,111,21,20,24,25,36,25,26,34,25,36
Group_96,Item_3,71,40,49,35,44,30,43,26,31,21,26
Group_96,Item_4,133,35,6,17,49,21,44,48,47,16,11
Group_96,Item_5,183,29,26,32,11,16,43,26,39,40,10
Group_96,Item_6,120,7,36,42,16,15,5,13,28,22,49
Group_96,Item_7,12,32,30,12,8,19,33,10,39,31,13
Group_96,Item_8,163,38,10,28,29,24,47,16,6,24,38
Group_96,Item_9,141,38,9,13,38,37,39,6,30,9,28
Group_96,Item_10,125,35,17,20,6,39,48,36,24,9,40
Group_96,Item_11,70,42,25,33,30,5,41,25,25,6,7
Group_96,Item_12,173,47,41,41,18,33,41,31,20,26,32
Group_96,Item_13,143,29,10,23,24,29,24,47,10,47,14
Group_96,Item_14,102,19,38,6,40,24,6,19,18,27,21
Group_96,Item_15,173,23,5,15,23,41,19,33,37,47,20
Group_96,Item_16,78,12,5,20,24,40,46,13,30,41,25
Group_96,Item_17,175,9,20,17,10,46,33,48,23,37,31
Group_96,Item_18,14,31,30,10,24,9,25,12,14,13,45
Group_96,Item_19,58,41,48,23,34,20,37,49,28,41,25
Group_96,Item_20,80,19,29,33,49,13,13,20,8,34,17
Group_96,Item_21,186,27,49,38,42,34,6,9,32,37,48
Group_96,Item_22,48,34,14,20,23,8,29,38,11,48,5
Group_96,Item_23,78,25,32,48,49,16,14,9,38,9,16
Group_96,Item_24,11,46,42,33,29,29,28,31,47,38,19
Group_96,Item_25,199,43,16,19,39,35,11,35,33,19,21
Group_96,Item_26,107,24,36,12,22,43,23,45,35,13,49
Group_96,Item_27,14,28,40,13,42,35,12,42,38,43,5
Group_96,Item_28,88,32,40,39,44,37,22,22,20,46,28
Group_96,Item_29,172,35,34,34,12,11,15,13,21,23,30
Group_96,Item_30,164,37,38,14,44,44,24,49,34,18,40
Group_97,Item_1,100,14,48,45,10,11,20,7,48,7,14
Group_97,Item_2,118,20,19,29,42,7,48,9,13,20,47
Group_97,Item_3,124,46,5,16,35,29,16,38,42,30,8
Group_97,Item_4,114,36,32,15,36,17,46,24,21,41,16
Group_97,Item_5,60,32,10,44,47,25,19,43,38,21,33
Group_97,Item_6,29,48,5,37,13,12,39,13,10,49,48
Group_97,Item_7,24,27,41,49,24,48,30,32,5,11,17
Group_97,Item_8,46,16,15,40,6,27,32,26,23,42,6
Group_97,Item_9,152,5,30,13,40,6,22,13,16,24,12
Group_97,Item_10,127,34,15,20,29,22,30,25,37,38,22
Group_97,Item_11,174,47,44,9,39,46,12,22,21,28,29
Group_97,Item_12,56,46,34,42,15,22,24,10,9,11,49
Group_97,Item_13,100,18,5,31,46,10,43,13,14,8,41
Group_97,Item_14,171,20,32,33,16,48,21,11,20,25,45
Group_97,Item_15,176,35,39,37,37,41,24,25,22,45,41
Group_97,Item_16,175,34,39,31,18,42,14,29,49,11,15
Group_97,Item_17,13,40,41,13,38,22,41,10,44,43,11
Group_97,Item_18,76,30,41,9,30,41,14,8,40,36,23
Group_97,Item_19,188,17,32,23,48,31,42,24,19,28,25
Group_97,Item_20,51,11,7,31,35,48,26,27,6,31,42
Group_97,Item_21,12,37,42,32,11,47,12,10,44,19,46
Group_97,Item_22,151,7,29,39,38,40,48,12,18,41,43
Group_97,Item_23,103,36,26,32,49,45,13,46,16,21,25
Group_97,Item_24,114,34,29,19,9,17,44,38,45,18,26
Group_97,Item_25,112,5,32,46,15,9,32,5,5,28,14
Group_97,Item_26,126,10,38,37,33,38,13,45,37,14,47
Group_97,Item_27,37,12,22,14,33,16,49,33,39,34,32
Group_97,Item_28,118,7,10,41,18,19,24,49,6,36,16
Group_97,Item_29,170,35,33,43,25,24,15,40,18,38,23
Group_97,Item_30,188,37,37,31,23,49,39,5,30,37,20
Group_98,Item_1,18,17,5,6,26,8,26,34,27,27,48
Group_98,Item_2,143,25,7,36,5,13,35,42,21,35,13
Group_98,Item_3,162,39,16,31,21,25,36,13,5,22,7
Group_98,Item_4,103,12,8,15,5,9,25,9,33,23,31
Group_98,Item_5,59,6,17,35,28,17,6,25,48,47,6
Group_98,Item_6,72,22,10,33,14,19,48,7,14,11,17
Group_98,Item_7,12,45,33,41,12,42,40,35,38,24,29
Group_98,Item_8,65,28,43,37,17,12,31,43,28,39,28
Group_98,Item_9,58,34,32,25,22,31,10,42,48,41,30
Group_98,Item_10,181,6,16,34,24,21,44,13,29,29,23
Group_98,Item_11,192,48,34,6,19,22,8,49,36,5,11
Group_98,Item_12,183,15,23,33,43,27,24,42,43,37,22
Group_98,Item_13,128,35,49,46,8,44,40,36,16,45,46
Group_98,Item_14,94,42,46,45,18,22,13,16,34,30,25
Group_98,Item_15,187,21,6,33,31,43,25,41,25,49,16
Group_98,Item_16,101,46,47,6,21,12,47,30,41,14,5
Group_98,Item_17,175,43,39,46,26,29,14,8,45,8,9
Group_98,Item_18,80,16,18,6,44,47,19,22,45,42,34
Group_98,Item_19,169,31,20,17,14,21,37,22,47,36,20
Group_98,Item_20,176,31,11,19,24,15,21,32,19,26,19
Group_98,Item_21,120,42,21,5,6,34,40,11,42,21,41
Group_98,Item_22,160,42,47,46,21,9,37,19,18,33,41
Group_98,Item_23,128,12,40,35,7,28,20,14,8,11,44
Group_98,Item_24,92,40,11,33,14,44,47,15,29,34,29
Group_98,Item_25,125,45,46,23,45,7,30,12,33,32,36
Group_98,Item_26,159,45,21,10,23,6,46,35,30,35,36
Group_98,Item_27,118,12,26,26,33,31,20,36,14,13,41
Group_98,Item_28,107,8,25,42,14,29,23,48,40,34,12
Group_98,Item_29,140,26,13,21,29,16,22,25,48,31,23
Group_98,Item_30,140,5,8,48,10,24,7,25,22,21,33
Group_99,Item_1,166,20,28,18,5,15,12,42,27,24,5
Group_99,Item_2,180,41,24,20,31,7,27,36,41,12,42
Group_99,Item_3,84,47,14,26,28,39,11,22,29,16,16
Group_99,Item_4,150,7,17,14,17,9,15,16,21,40,26
Group_99,Item_5,107,46,27,36,33,9,35,27,41,45,27
Group_99,Item_6,123,14,46,45,5,39,43,15,5,24,19
Group_99,Item_7,35,29,33,44,33,45,26,48,49,13,46
Group_99,Item_8,123,20,21,38,40,9,12,14,31,43,27
Group_99,Item_9,196,23,37,43,45,44,38,30,36,30,34
Group_99,Item_10,63,39,37,10,16,22,33,21,25,37,41
Group_99,Item_11,164,15,10,11,28,48,48,28,10,5,25
Group_99,Item_12,72,21,41,38,14,48,29,13,48,16,16
Group_99,Item_13,155,46,30,41,11,38,15,12,21,28,47
Group_99,Item_14,70,7,41,11,13,48,44,8,24,34,44
Group_99,Item_15,120,6,33,18,39,11,39,38,46,29,40
Group_99,Item_16,49,19,42,40,32,44,48,36,5,45,35
Group_99,Item_17,151,8,47,42,24,48,37,6,49,38,18
Group_99,Item_18,164,29,13,31,25,31,10,22,42,20,25
Group_99,Item_19,137,28,46,49,36,19,16,37,5,19,25
Group_99,Item_20,168,9,39,41,28,13,11,17,32,41,19
Group_99,Item_21,138,44,46,30,20,41,22,10,22,16,40
Group_99,Item_22,52,8,8,16,26,9,9,11,13,15,17
Group_99,Item_23,148,6,22,14,45,49,43,47,26,32,37
Group_99,Item_24,78,42,25,37,30,14,29,8,36,21,34
Group_99,Item_25,183,32,17,9,8,9,22,32,46,37,42
Group_99,Item_26,73,29,23,23,18,6,46,44,18,11,39
Group_99,Item_27,30,36,40,20,32,31,43,41,38,8,46
Group_99,Item_28,137,48,31,23,40,39,42,34,15,41,43
Group_99,Item_29,165,7,49,12,30,38,7,27,33,49,32
Group_99,Item_30,59,28,48,27,25,36,31,28,24,8,31
Group_100,Item_1,120,13,21,25,45,22,9,15,42,41,32
Group_100,Item_2,153,11,20,13,35,25,43,14,48,21,18
Group_100,Item_3,105,6,30,47,36,11,22,34,17,35,8
Group_100,Item_4,123,45,21,47,9,37,43,5,43,43,46
Group_100,Item_5,21,12,15,22,30,26,36,18,25,46,38
Group_100,Item_6,44,26,18,19,12,5,34,12,30,23,16
Group_100,Item_7,151,7,11,27,43,26,34,29,11,15,30
Group_100,Item_8,141,26,26,39,24,18,49,44,28,37,23
Group_100,Item_9,116,5,26,35,49,10,10,20,31,20,35
Group_100,Item_10,11,35,17,41,37,45,31,16,11,47,6
Group_100,Item_11,121,15,18,17,21,40,37,6,17,39,27
Group_100,Item_12,185,5,12,45,38,43,48,18,13,47,25
Group_100,Item_13,169,22,5,9,44,16,10,21,22,21,5
Group_100,Item_14,64,14,28,9,34,41,5,35,8,7,43
Group_100,Item_15,56,22,43,29,44,8,19,15,11,19,43
Group_100,Item_16,78,44,7,26,38,45,30,43,17,32,44
Group_100,Item_17,58,39,40,34,24,12,34,26,25,9,20
Group_100,Item_18,131,5,41,48,10,30,27,43,22,7,8
Group_100,Item_19,154,6,39,5,18,36,31,36,32,17,23
Group_100,Item_20,88,14,9,11,25,33,25,35,11,39,18
Group_100,Item_21,192,28,19,34,32,44,35,24,16,34,13
Group_100,Item_22,11,35,26,7,47,7,34,40,26,36,43
Group_100,Item_23,183,21,13,21,40,20,12,24,37,45,23
Group_100,Item_24,68,17,14,15,31,47,20,44,48,33,32
Group_100,Item_25,161,14,22,47,17,34,36,43,49,23,41
Group_100,Item_26,192,45,12,36,39,29,20,13,41,40,15
Group_100,Item_27,80,48,39,24,40,21,14,19,18,28,29
Group_100,Item_28,141,25,6,29,39,21,25,36,21,16,36
Group_100,Item_29,177,25,30,40,9,22,44,20,9,42,16
Group_100,Item_30,168,34,17,8,41,25,23,17,39,49,12
Constraint,,,6385,7353,5314,4549,5875,6362,6003,6503,5135,5874
